>AGTRAP_ENST00000314340.10,chr1:11736136-11750769
14,62257948,62258088
15,62258512,62258676
16,62261511,62261658
17,62263989,62264145
18,62264729,62264852
19,62266701,62266749
20,62268869,62268948
21,62273980,62274086
22,62275374,62275473
23,62279774,62279856
24,62280646,62280709
25,62282306,62282444
26,62287351,62287467
27,62291543,62291631
28,62298790,62298860
29,62305414,62310249
>NFATC1_ENST00000427363.7,chr18:79395930-79529323
1,79395930,79396351
2,79410403,79411501
3,79433579,79433738
4,79448782,79448984
5,79450954,79451126
6,79451676,79451816
7,79461311,79461366
8,79467450,79467582
9,79486248,79486937
10,79527528,79529323
>TCF3_ENST00000262965.12,chr19:1609292-1652615
1,1652300,1652615
2,1650177,1650287
3,1646355,1646427
4,1632332,1632405
5,1632038,1632116
6,1627359,1627426
7,1625576,1625708
8,1623951,1624000
9,1622313,1622415
10,1622054,1622223
11,1621838,1621970
12,1621133,1621191
13,1620968,1621046
14,1619780,1619853
15,1619316,1619474
16,1619111,1619234
17,1615686,1615821
18,1615285,1615520
19,1609292,1611849
>SH3GL1_ENST00000269886.7,chr19:4360370-4400547
1,4400324,4400547
2,4366926,4366994
3,4366501,4366573
4,4365482,4365625
5,4364088,4364221
6,4363720,4363878
7,4363370,4363473
8,4362612,4362736
9,4362329,4362385
10,4360370,4361796
>MLLT1_ENST00000252674.9,chr19:6210381-6279975
1,6279773,6279975
2,6270579,6270759
3,6262228,6262310
4,6230570,6230713
5,6226977,6227102
6,6222121,6222684
7,6217954,6218041
8,6216405,6216513
9,6213939,6214038
10,6213726,6213797
11,6213337,6213408
12,6210381,6213170
>MYO1F_ENST00000644032.2,chr19:8520778-8577442
1,8577307,8577442
2,8555659,8555796
3,8554654,8554743
4,8554477,8554571
5,8553350,8553437
6,8553139,8553228
7,8552033,8552164
8,8551740,8551874
9,8550562,8550694
10,8550160,8550356
11,8548237,8548317
12,8548036,8548122
13,8545650,8545736
14,8544297,8544464
15,8541906,8541991
16,8539947,8540028
17,8536949,8537055
18,8536499,8536597
19,8536252,8536396
20,8530459,8530573
21,8530196,8530365
22,8527338,8527483
23,8526789,8526935
24,8526453,8526601
25,8525479,8525562
26,8522634,8522829
27,8522377,8522546
28,8520778,8521604
>CDKN2D_ENST00000393599.3,chr19:10566460-10568979
1,10568513,10568979
2,10566460,10567417
>ZNF700_ENST00000254321.10,chr19:11925107-11950763
1,11925107,11925273
2,11947181,11947307
3,11947514,11947574
4,11948276,11950763
>MAST1_ENST00000251472.9,chr19:12838515-12874952
1,12838515,12838655
2,12840446,12840534
3,12840991,12841066
4,12843529,12843607
5,12847290,12847450
6,12847612,12847687
7,12847848,12848057
8,12851934,12852035
9,12852115,12852247
10,12852328,12852395
11,12858362,12858441
12,12858531,12858739
13,12864809,12864947
14,12865046,12865178
15,12865316,12865481
16,12865717,12865818
17,12865980,12866102
18,12866653,12866762
19,12867474,12867652
20,12867730,12867977
21,12868643,12868849
22,12869066,12869295
23,12870824,12870946
24,12871036,12871172
25,12873324,12873511
26,12873609,12874952
>NFIX_ENST00000592199.6,chr19:12995475-13098796
1,12995475,12995864
2,13025021,13025552
3,13073047,13073109
4,13073422,13073496
5,13073906,13074026
6,13075535,13075671
7,13078613,13078735
8,13081680,13081855
9,13087989,13088136
10,13090299,13090390
11,13094635,13098796
>PRKACA_ENST00000308677.9,chr19:14091688-14117762
1,14117502,14117762
2,14107348,14107409
3,14106760,14106888
4,14102816,14102914
5,14100826,14100908
6,14097764,14097890
7,14097579,14097674
8,14097361,14097483
9,14093628,14093792
10,14091688,14093237
>DNAJB1_ENST00000254322.3,chr19:14514769-14518397
1,14518139,14518397
2,14516466,14517046
3,14514769,14516170
>BRD4_ENST00000679869.1,chr19:15235519-15332539
1,15332290,15332539
2,15272815,15273133
3,15268905,15269042
4,15267416,15267551
5,15265354,15265643
6,15264404,15264766
7,15263420,15263548
8,15256964,15257173
9,15256064,15256263
10,15255297,15255592
11,15254152,15254262
12,15244710,15244762
13,15244231,15244600
14,15242900,15243487
15,15239910,15240022
16,15239659,15239821
17,15239392,15239522
18,15239059,15239264
19,15238743,15238980
20,15235519,15238445
>TPM4_ENST00000643579.2,chr19:16076495-16103002
1,16076495,16076697
2,16081913,16082046
3,16086423,16086540
4,16088027,16088097
5,16089045,16089120
6,16093536,16093598
7,16093684,16093753
8,16101264,16103002
>ELL_ENST00000262809.9,chr19:18442663-18522070
1,18521921,18522070
2,18472835,18472882
3,18465797,18465918
4,18465412,18465575
5,18461578,18461852
6,18458205,18458329
7,18451552,18451648
8,18450477,18450975
9,18446748,18446814
10,18446309,18446480
11,18445224,18445268
12,18442663,18444868
>CRTC1_ENST00000321949.13,chr19:18683680-18782333
1,18683680,18683828
2,18742910,18743026
3,18745823,18745960
4,18747053,18747114
5,18749781,18749875
6,18753500,18753585
7,18759551,18759591
8,18760008,18760228
9,18765404,18765528
10,18768485,18768793
11,18771442,18771546
12,18774900,18774986
13,18775641,18775821
14,18777171,18782333
>CEP89_ENST00000305768.10,chr19:32875925-32971958
1,32971836,32971958
2,32966360,32966466
3,32959900,32960058
4,32953615,32953801
5,32948266,32948368
6,32939857,32939885
7,32937631,32937673
8,32933451,32933669
9,32931429,32931571
10,32926934,32926984
11,32926190,32926273
12,32923439,32923542
13,32918224,32918339
14,32915337,32915517
15,32901245,32901412
16,32899857,32899998
17,32887752,32887841
18,32881844,32882013
19,32875925,32879378
>LSM14A_ENST00000544216.8,chr19:34172504-34229288
1,34172504,34172763
2,34194478,34194641
3,34196634,34196763
4,34208929,34209051
5,34215124,34215300
6,34215596,34215661
7,34219391,34219573
8,34219706,34219877
9,34221507,34221738
10,34227365,34229288
>EIF3K_ENST00000248342.9,chr19:38619188-38636954
1,38619188,38619327
2,38620337,38620435
3,38624077,38624197
4,38626028,38626102
5,38632430,38632496
6,38632601,38632678
7,38634993,38635118
8,38636889,38636954
>ACTN4_ENST00000252699.7,chr19:38647649-38731589
1,38647649,38647907
2,38700600,38700714
3,38701002,38701121
4,38704934,38705020
5,38706044,38706131
6,38708117,38708195
7,38709395,38709476
8,38710257,38710342
9,38714469,38714561
10,38717086,38717316
11,38717927,38718074
12,38721538,38721688
13,38723614,38723722
14,38723937,38724077
15,38724157,38724339
16,38724431,38724565
17,38725724,38725903
18,38726957,38727103
19,38727946,38728026
20,38728996,38729154
21,38729274,38731589
>CIC_ENST00000681038.1,chr19:42269252-42295796
1,42269252,42269381
2,42271774,42274577
3,42286771,42286920
4,42287006,42287240
5,42287320,42287449
6,42287545,42287727
7,42287810,42287975
8,42288888,42289090
9,42289181,42289406
10,42289848,42289951
11,42290233,42291466
12,42291558,42291745
13,42292086,42292207
14,42292300,42292466
15,42292566,42292859
16,42292956,42293281
17,42293592,42293836
18,42293935,42294089
19,42294173,42294304
20,42294604,42294735
21,42294824,42295796
>KLK2_ENST00000325321.8,chr19:50873439-50880567
1,50873439,50873519
2,50874721,50874880
3,50876472,50876758
4,50876872,50877008
5,50878404,50880567
>ZNF444_ENST00000337080.8,chr19:56141287-56160893
1,56141287,56141357
2,56146247,56146420
3,56146890,56147208
4,56158494,56158602
5,56159624,56160893
>MAPRE1_ENST00000375571.6,chr20:32819954-32850405
1,32819954,32820028
2,32825925,32826048
3,32833717,32833862
4,32836634,32836841
5,32839735,32839856
6,32846618,32846770
7,32848672,32850405
>SDC4_ENST00000372733.3,chr20:45325288-45348424
1,45348325,45348424
2,45335782,45335920
3,45333023,45333069
4,45330366,45330564
5,45325288,45327415
>NFATC2_ENST00000371564.8,chr20:51386963-51542719
1,51542370,51542719
2,51523081,51524110
3,51516784,51516955
4,51475458,51475660
5,51473980,51474152
6,51454548,51454688
7,51435706,51435761
8,51435188,51435314
9,51432067,51432756
10,51398643,51398730
11,51386963,51391451
>SS18L1_ENST00000331758.8,chr20:62143769-62182514
1,62143769,62143889
2,62158672,62158748
3,62159877,62159961
4,62161436,62161580
5,62162752,62162931
6,62163458,62163622
7,62164145,62164246
8,62165422,62165514
9,62172682,62172801
10,62174517,62174644
11,62179182,62182514
>RUNX1_ENST00000675419.1,chr21:34787801-35049302
1,35049168,35049302
2,35048842,35048958
3,34892925,34892963
4,34886843,34887096
5,34880557,34880713
6,34859474,34859578
7,34834410,34834601
8,34799301,34799462
9,34787801,34792610
>ERG_ENST00000288319.12,chr21:38380036-38498477
1,38498363,38498477
2,38445404,38445621
3,38423410,38423561
4,38403506,38403709
5,38402557,38402637
6,38400574,38400645
7,38392376,38392444
8,38391659,38391715
9,38390995,38391042
10,38380036,38383923
>TMPRSS2_ENST00000332149.10,chr21:41464305-41508158
1,41508081,41508158
2,41498119,41498189
3,41494356,41494578
4,41489507,41489593
5,41488394,41488513
6,41480476,41480602
7,41479172,41479282
8,41476577,41476620
9,41473325,41473496
10,41471806,41471981
11,41470648,41470743
12,41468396,41468538
13,41467734,41467886
14,41464305,41466153
>SEPTIN5_ENST00000455784.7,chr22:19714503-19723319
1,19714503,19714631
2,19714781,19714791
3,19719602,19719698
4,19719806,19719892
5,19720115,19720238
6,19720320,19720454
7,19720549,19720666
8,19720768,19720869
9,19721640,19721736
10,19721822,19721957
11,19722237,19722339
12,19722428,19723319
>UBE2L3_ENST00000342192.9,chr22:21567714-21624034
1,21567714,21567771
2,21592861,21592956
3,21610857,21611043
4,21621515,21624034
>BCR_ENST00000305877.13,chr22:23180509-23318037
1,23180509,23182239
2,23253799,23253980
3,23260950,23261054
4,23261355,23261540
5,23268408,23268515
6,23271532,23271592
7,23273081,23273133
8,23273634,23273774
9,23283977,23284098
10,23285033,23285201
11,23287159,23287278
12,23288097,23288172
13,23289517,23289621
14,23290339,23290413
15,23292541,23292638
16,23295024,23295155
17,23309424,23309483
18,23310324,23310433
19,23311697,23311836
20,23312887,23313021
21,23313968,23314073
22,23314552,23314714
23,23315433,23318037
>MN1_ENST00000302326.5,chr22:27748277-27801756
1,27796763,27801756
2,27748277,27751096
>EWSR1_ENST00000397938.7,chr22:29268268-29300521
1,29268268,29268349
2,29272216,29272252
3,29272380,29272431
4,29273741,29273864
5,29278030,29278216
6,29282390,29282557
7,29286923,29287134
8,29288606,29288786
9,29291562,29291599
10,29292137,29292169
11,29292488,29292606
12,29296239,29296368
13,29297827,29297949
14,29298733,29298895
15,29299234,29299331
16,29299599,29299851
17,29300122,29300521
>PATZ1_ENST00000266269.10,chr22:31325804-31346346
1,31344332,31346346
2,31342897,31342960
3,31335692,31335863
4,31328787,31328924
5,31325804,31327309
>PDGFB_ENST00000331163.11,chr22:39223359-39244982
1,39243901,39244982
2,39235778,39235874
3,39233435,39233524
4,39231622,39231827
5,39230084,39230228
6,39225695,39225847
7,39223359,39225313
>EP300_ENST00000263253.9,chr22:41092592-41180077
1,41092592,41093098
2,41117187,41117821
3,41125864,41126040
4,41127487,41127748
5,41129890,41130003
6,41131388,41131633
7,41135813,41135906
8,41137653,41137790
9,41140140,41140257
10,41141048,41141222
11,41146739,41146816
12,41147837,41147946
13,41149038,41149175
14,41149761,41150198
15,41151833,41152012
16,41152206,41152350
17,41154995,41155113
18,41157169,41157408
19,41158412,41158500
20,41160642,41160722
21,41162723,41162779
22,41164053,41164130
23,41166599,41166666
24,41168449,41168599
25,41168721,41168867
26,41169503,41169616
27,41170406,41170571
28,41172499,41172663
29,41173623,41173784
30,41176247,41176528
31,41176773,41180077
>ZC3H7B_ENST00000352645.5,chr22:41301525-41360147
1,41301525,41301772
2,41320655,41320713
3,41325564,41325597
4,41325721,41325918
5,41327206,41327364
6,41330023,41330103
7,41332171,41332227
8,41338313,41338355
9,41339001,41339191
10,41339816,41340137
11,41341088,41341146
12,41342529,41342628
13,41343415,41343576
14,41346003,41346208
15,41348067,41348167
16,41349120,41349301
17,41351561,41351646
18,41355469,41355602
19,41355757,41355862
20,41355954,41356062
21,41356343,41356476
22,41356645,41356808
23,41357177,41360147
>BCOR_ENST00000378444.9,chrX:40051251-40097958
1,40097215,40097958
2,40077844,40077969
3,40076454,40076532
4,40072349,40075180
5,40071637,40071690
6,40070973,40071159
7,40064336,40064599
8,40063608,40063952
9,40062746,40063071
10,40062139,40062393
11,40057155,40057321
12,40055368,40055513
13,40054256,40054333
14,40053886,40054042
15,40051251,40052400
>SSX1_ENST00000376919.4,chrX:48255392-48267444
1,48255392,48255432
2,48257222,48257310
3,48257746,48257860
4,48258536,48258631
5,48261766,48261815
6,48263782,48263917
7,48266287,48266391
8,48266854,48267444
>SSX4B_ENST00000595235.6,chrX:48402082-48411960
1,48411862,48411960
2,48411304,48411392
3,48410750,48410864
4,48409978,48410073
5,48408065,48408114
6,48405944,48406079
7,48403452,48403556
8,48402082,48402669
>TFE3_ENST00000315869.8,chrX:49028726-49043357
1,49043111,49043357
2,49040455,49040568
3,49039107,49039410
4,49038197,49038442
5,49038010,49038114
6,49034134,49034251
7,49033726,49033782
8,49033465,49033540
9,49031397,49031544
10,49028726,49030601
>EZHIP_ENST00000342995.4,chrX:51406948-51408843
1,51406948,51408843
>SSX2_ENST00000337502.6,chrX:52696896-52707178
1,52707112,52707178
2,52705681,52705769
3,52705128,52705242
4,52704497,52704592
5,52702581,52702630
6,52700443,52700578
7,52697984,52698088
8,52696896,52697518
>MSN_ENST00000360270.7,chrX:65667654-65741931
1,65667654,65667853
2,65716818,65716901
3,65727814,65727909
4,65729438,65729712
5,65731107,65731190
6,65731838,65731984
7,65733184,65733280
8,65735267,65735430
9,65736795,65736925
10,65737178,65737338
11,65738525,65738617
12,65738970,65739194
13,65739729,65741931
>FOXO4_ENST00000374259.8,chrX:71095851-71103532
1,71095851,71096981
2,71100684,71101740
3,71102077,71103532
>NONO_ENST00000276079.13,chrX:71283635-71301168
1,71283635,71283721
2,71284397,71284453
3,71290629,71290791
4,71291779,71291972
5,71294227,71294528
6,71296565,71296660
7,71296851,71297047
8,71297377,71297461
9,71297836,71297938
10,71298469,71298508
11,71298707,71298816
12,71299942,71301168
>SEPTIN6_ENST00000394610.7,chrX:119616945-119693168
1,119693076,119693168
2,119675554,119675668
3,119663482,119663677
4,119652854,119653040
5,119649937,119650098
6,119640692,119640788
7,119637027,119637195
8,119633360,119633492
9,119629318,119629508
10,119625335,119625379
11,119616945,119620051
>CT45A2_ENST00000612907.2,chrX:135811668-135820012
1,135819774,135820012
2,135816097,135816271
3,135813928,135814176
4,135813454,135813547
5,135811668,135812231
